brand,model,desc,base,shape,price,p,lm_prc,lm,eff,eq,color,cri,angle,flicker,rating,war,hash_id,color_from_desc,lm_from_desc,w_from_desc
Madix,MD-G45 E14 5W 3000K,3000K 450lm 5W M,E14,G45,150.0,4.3,70.0,316.0,73,35.0,3026.0,83,180.0,3.0,3.9,,eaeef69ae4b563c8219f50bdd12bde1e-4,3000.0,450.0,5.0
Madix,MD-G45 E27 5W 6000K,6000K 470lm 5W M,E27,G45,150.0,4.3,70.0,331.0,77,40.0,6998.0,86,192.0,3.0,3.9,,eaeef69ae4b563c8219f50bdd12bde1e-5,6000.0,470.0,5.0
Madix,MD-CRYSTAL-G45 E27 6W 6700K,6700K 570lm 6W M,E27,G45,200.0,4.6,54.0,305.0,66,35.0,7948.0,86,273.0,2.0,3.8,,eaeef69ae4b563c8219f50bdd12bde1e-6,6700.0,570.0,6.0
Madix,MD-A55 E27 8W 6000K,6000K 760lm 8W M,E27,Bulb,190.0,6.3,72.0,548.0,87,60.0,6938.0,86,220.0,2.0,3.9,,eaeef69ae4b563c8219f50bdd12bde1e-7,6000.0,760.0,8.0
Madix,MD-A70 E27 15W 6000K,6000K 1425lm 15W M,E27,Bulb,360.0,11.2,70.0,993.0,89,90.0,7212.0,86,183.0,1.0,3.9,,eaeef69ae4b563c8219f50bdd12bde1e-8,6000.0,1425.0,15.0
Smartbuy,SBL-GU5_3-03-40K-N,4000K 220lm 3W M,GU5.3,Spot,105.0,3.0,124.0,273.0,91,30.0,4291.0,73,110.0,2.0,3.5,,eaeef69ae4b563c8219f50bdd12bde1e-9,4000.0,220.0,3.0
Smartbuy,SBL-C37F-05-30K-E14,3000K 480lm 5W F,E14,Candle,188.0,3.0,78.0,376.0,125,45.0,3170.0,80,290.0,2.0,4.0,,eaeef69ae4b563c8219f50bdd12bde1e-10,3000.0,480.0,5.0
Smartbuy,SBL-C37D-07-30K-E14,3000K 500lm 7W M D,E14,Candle,330.0,4.8,87.0,436.0,91,50.0,2964.0,83,163.0,2.0,4.3,,eaeef69ae4b563c8219f50bdd12bde1e-11,3000.0,500.0,7.0
Smartbuy,SBL-A60-15-30K-E27,3000K 1100lm 15W M,E27,Bulb,250.0,12.9,116.0,1275.0,99,110.0,2995.0,82,187.0,2.0,4.5,,eaeef69ae4b563c8219f50bdd12bde1e-12,3000.0,1100.0,15.0
Эра,"LED smd JC-2,5w-corn-827-G4",2700K 12V 210lm 2.5W,G4,Corn,,1.3,42.0,88.0,68,15.0,3092.0,83,282.0,3.0,3.8,24.0,eaeef69ae4b563c8219f50bdd12bde1e-13,2700.0,210.0,5.0
Эра,LED smd JCD-3w-360-827-G9,2700K 250lm 3W M,G9,Cap,,2.4,89.0,223.0,93,20.0,3034.0,82,287.0,152.0,0.8,24.0,eaeef69ae4b563c8219f50bdd12bde1e-14,2700.0,250.0,3.0
Эра,LED smd JCD-3w-827-G9,2700K 250lm 3W M,G9,Cap,,2.2,62.0,156.0,71,15.0,2788.0,83,159.0,2.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-15,2700.0,250.0,3.0
Эра,LED smd JCD-5w-corn-827-G9,2700K 450lm 5W,G9,Cap,,3.3,65.0,293.0,89,25.0,3058.0,83,275.0,2.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-16,2700.0,450.0,5.0
Эра,LED smd MR16-6w-842-GU5.3,4000K 600lm 6W M,GU5.3,Spot,,5.5,74.0,442.0,80,50.0,4299.0,83,104.0,3.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-17,4000.0,600.0,6.0
Эра,LED smd MR16-6w-827-GU5.3,2700K 500lm 6W M,GU5.3,Spot,,5.4,65.0,325.0,60,40.0,2973.0,83,101.0,5.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-18,2700.0,500.0,6.0
Эра,LED smd MR16-8w-827-GU5.3,2700K 600lm 8W,GU5.3,Spot,,6.2,92.0,549.0,89,60.0,3223.0,84,50.0,2.0,4.4,24.0,eaeef69ae4b563c8219f50bdd12bde1e-19,2700.0,600.0,8.0
Эра,LED smd R39-4w-827-E14,2700K 350lm 4W M,E14,R39,,3.3,56.0,197.0,60,35.0,2979.0,82,126.0,2.0,3.8,24.0,eaeef69ae4b563c8219f50bdd12bde1e-20,2700.0,350.0,4.0
Эра,LED smd BXS-7w-827-E14-Clear,2700K 600lm 7W,E14,Candle,,6.0,69.0,416.0,69,45.0,3100.0,84,141.0,3.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-21,2700.0,600.0,7.0
Эра,LED smd B35-7w-827-E14-Clear,2700K 600lm 7W,E14,Candle,,5.9,73.0,436.0,74,50.0,3052.0,84,142.0,5.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-22,2700.0,600.0,7.0
Эра,LED smd B35-7w-827-E14,2700K 600lm 7W M,E14,Candle,,5.7,81.0,484.0,85,55.0,2946.0,83,178.0,2.0,4.2,24.0,eaeef69ae4b563c8219f50bdd12bde1e-23,2700.0,600.0,7.0
Эра,LED smd P45-5w-827-E27 73mm,2700K 420lm 5W M,E27,G45,,4.1,58.0,244.0,60,30.0,2987.0,83,172.0,2.0,3.8,24.0,eaeef69ae4b563c8219f50bdd12bde1e-24,2700.0,420.0,5.0
Эра,LED smd P45-5w-827-E27 78mm,2700K 420lm 5W M,E27,G45,,4.0,66.0,278.0,70,35.0,2993.0,83,164.0,5.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-25,2700.0,420.0,5.0
Эра,LED smd P45-7w-827-E27-Clear,2700K 600lm 7W,E27,G45,,6.0,63.0,375.0,63,45.0,3045.0,84,121.0,3.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-26,2700.0,600.0,7.0
Эра,LED smd P45-7w-827-E27,2700K 600lm 7W M,E27,G45,,5.7,78.0,469.0,82,50.0,3057.0,83,176.0,5.0,4.0,24.0,eaeef69ae4b563c8219f50bdd12bde1e-27,2700.0,600.0,7.0
Эра,F-LED B35-5w-827-E14,2700K 480lm 5W F,E14,Candle,,4.0,89.0,426.0,107,50.0,2685.0,82,275.0,2.0,4.3,24.0,eaeef69ae4b563c8219f50bdd12bde1e-28,2700.0,480.0,5.0
Эра,F-LED A60-7w-827-E27,2700K 700lm 7W F,E27,Bulb,,5.1,83.0,579.0,114,60.0,2729.0,82,283.0,3.0,4.2,24.0,eaeef69ae4b563c8219f50bdd12bde1e-29,2700.0,700.0,7.0
Эра,F-LED A60-9w-827-E27,2700K 900lm 9W F,E27,Bulb,,7.0,69.0,619.0,88,65.0,2740.0,82,294.0,6.0,3.9,24.0,eaeef69ae4b563c8219f50bdd12bde1e-30,2700.0,900.0,9.0
Эра,LED smd A55-7w-827-E27,2700K 600lm 7W M,E27,Bulb,74.0,6.1,84.0,504.0,83,55.0,2990.0,82,183.0,2.0,4.3,24.0,eaeef69ae4b563c8219f50bdd12bde1e-31,2700.0,600.0,7.0
Эра,LED smd A60-10w-827-E27,2700K 900lm 10W M,E27,Bulb,,8.7,82.0,739.0,85,70.0,3008.0,83,160.0,3.0,4.2,24.0,eaeef69ae4b563c8219f50bdd12bde1e-32,2700.0,900.0,10.0
Эра,LED smd A65 13w-827-E27,2700K 1300lm 13W M,E27,Bulb,,11.9,76.0,990.0,83,90.0,2962.0,83,149.0,3.0,4.0,24.0,eaeef69ae4b563c8219f50bdd12bde1e-33,2700.0,1300.0,13.0
Flexled,LED-E27-10.5W-01WW,3000K 1055lm 10.5W M,E27,Bulb,490.0,9.8,84.0,882.0,90,80.0,3151.0,82,173.0,10.0,4.3,,eaeef69ae4b563c8219f50bdd12bde1e-34,3000.0,1055.0,5.0
Gauss,LD23212,2700K 1130lm 12W M,E27,Bulb,299.0,11.0,92.0,1041.0,95,90.0,3098.0,74,209.0,2.0,3.4,,eaeef69ae4b563c8219f50bdd12bde1e-35,2700.0,1130.0,12.0
Navigator,NLL-MR16-7-230-3K-GU5.3,3000K 480lm 7W M,GU5.3,Spot,210.0,6.7,98.0,468.0,70,50.0,3021.0,84,88.0,2.0,4.5,,eaeef69ae4b563c8219f50bdd12bde1e-36,3000.0,480.0,7.0
Navigator,NLL-MR16-3-230-3K-GU5.3,3000K 225lm 3W M,GU5.3,Spot,85.0,3.0,97.0,219.0,73,25.0,3107.0,84,101.0,37.0,2.0,,eaeef69ae4b563c8219f50bdd12bde1e-37,3000.0,225.0,3.0
Navigator,NLL-P-G45-5-230-4K-E27,4000K 370lm 5W M,E27,G45,135.0,5.0,103.0,381.0,76,45.0,4159.0,86,199.0,2.0,4.5,,eaeef69ae4b563c8219f50bdd12bde1e-38,4000.0,370.0,5.0
X-Flash,47048 XF-G4-12-P-1.5W-4000K-12V,4000K 12V 105lm 1.5W M,G4,Cap,149.0,2.0,97.0,102.0,51,10.0,4881.0,85,298.0,59.0,4.5,60.0,eaeef69ae4b563c8219f50bdd12bde1e-39,4000.0,105.0,5.0
X-Flash,47031 XF-G4-12-P-1.5W-3000K-12V,3000K 12V 100lm 1.5W M,G4,Cap,149.0,2.1,89.0,89.0,42,7.0,3113.0,85,295.0,59.0,4.3,60.0,eaeef69ae4b563c8219f50bdd12bde1e-40,3000.0,100.0,5.0
X-Flash,47024 XF-E14-CC-5.5W-4000K-220V,4000K 460lm 5.5W,E14,Candle,99.0,5.3,101.0,465.0,88,50.0,4212.0,84,111.0,2.0,4.5,60.0,eaeef69ae4b563c8219f50bdd12bde1e-41,4000.0,460.0,5.0
X-Flash,47017 XF-E14-CC-5.5W-3000K-220V,3000K 440lm 5.5W,E14,Candle,249.0,5.4,104.0,458.0,85,50.0,2970.0,83,129.0,2.0,4.5,60.0,eaeef69ae4b563c8219f50bdd12bde1e-42,3000.0,440.0,5.0
X-Flash,46980 XF-E27-BCD-P-10W-4000K-220V,4000K 1200lm 10W M D,E27,Bulb,699.0,9.5,86.0,1027.0,108,90.0,4220.0,84,339.0,1.0,4.3,60.0,eaeef69ae4b563c8219f50bdd12bde1e-43,4000.0,1200.0,10.0
X-Flash,46973 XF-E27-BCD-P-10W-3000K-220V,3000K 1150lm 10W M D,E27,Bulb,699.0,9.4,81.0,937.0,100,85.0,2806.0,82,338.0,1.0,4.0,60.0,eaeef69ae4b563c8219f50bdd12bde1e-44,3000.0,1150.0,10.0
X-Flash,46966 XF-E27-BC-P-6W-4000K-220V,4000K 720lm 6W M,E27,Bulb,299.0,5.7,75.0,543.0,95,60.0,4137.0,83,342.0,1.0,4.0,60.0,eaeef69ae4b563c8219f50bdd12bde1e-45,4000.0,720.0,6.0
X-Flash,46959 XF-E27-BC-P-6W-3000K-220V,3000K 700lm 6W M,E27,Bulb,299.0,5.5,71.0,495.0,90,55.0,2726.0,82,329.0,1.0,3.7,60.0,eaeef69ae4b563c8219f50bdd12bde1e-46,3000.0,700.0,6.0
Kreonix,"3364 KLS-5050-60SMD/m-10mm-IP33-DC12V-14,4W/m-5m-WW",3000K 12V 1024lm 14.4W,no,Strip,1600.0,11.3,72.0,737.0,65,70.0,2999.0,83,150.0,0.0,3.9,,eaeef69ae4b563c8219f50bdd12bde1e-47,3000.0,1024.0,4.0
Kreonix,"3296 KLS-3528-120SMD/m-8mm-IP33-DC12V-9,6W/m-5m-WW",3000K 12V 864lm 9.6W,no,Strip,985.0,7.9,66.0,570.0,72,60.0,3145.0,63,150.0,0.0,1.4,,eaeef69ae4b563c8219f50bdd12bde1e-48,3000.0,864.0,6.0
Kreonix,"3883 ALM-GX53-5,7W-GX53-FR/WW",3000K 500lm 5.7W M,GX53,Spot,526.0,6.1,84.0,422.0,69,50.0,3012.0,83,101.0,3.0,4.3,,eaeef69ae4b563c8219f50bdd12bde1e-49,3000.0,500.0,7.0
Kreonix,"2398 STD-JCDR-4W-GU5,3-FR/WW",3000K 300lm 4W M,GU5.3,Spot,198.0,3.5,78.0,234.0,67,30.0,3040.0,74,101.0,1.0,3.0,,cea3eeeaaf8bfd7a536187f2358220d3-0,3000.0,300.0,4.0
Kreonix,"4378 STD-JCDR-5,5W-GU5,3-FR/WW",3000K 430lm 5.5W M,GU5.3,Spot,220.0,4.4,84.0,360.0,82,40.0,3103.0,84,103.0,1.0,4.3,,cea3eeeaaf8bfd7a536187f2358220d3-1,3000.0,430.0,5.0
Kreonix,"5153 STD-JCDR-7W-GU5,3-FR/WW",3000K 580lm 7W M,GU5.3,Spot,260.0,5.9,67.0,387.0,66,45.0,3105.0,84,98.0,1.0,3.9,,cea3eeeaaf8bfd7a536187f2358220d3-2,3000.0,580.0,7.0
Kreonix,"0615 ALM-JCDR-4,6W-GU10-CL/WW",3000K 320lm 4.6W,GU10,Spot,264.0,4.1,105.0,336.0,82,40.0,3022.0,61,111.0,1.0,2.0,,cea3eeeaaf8bfd7a536187f2358220d3-3,3000.0,320.0,6.0
Kreonix,5191 STD-JCDR-6W-GU10-COB/WW,3000K 450lm 6W,GU10,Spot,370.0,4.9,82.0,367.0,75,40.0,2941.0,83,34.0,1.0,4.2,,cea3eeeaaf8bfd7a536187f2358220d3-4,3000.0,450.0,6.0
Kreonix,"1025 ALM-JDR-4,6W-E14-CL/WW",3000K 320lm 4.6W,E14,R50,330.0,4.3,90.0,289.0,67,45.0,3030.0,82,105.0,1.0,4.4,,cea3eeeaaf8bfd7a536187f2358220d3-5,3000.0,320.0,6.0
Kreonix,7263 STD-R50-6W-E14-FR/WW,3000K 520lm 6W M,E14,R50,420.0,3.9,62.0,324.0,83,55.0,3110.0,73,109.0,1.0,2.9,,cea3eeeaaf8bfd7a536187f2358220d3-6,3000.0,520.0,6.0
Kreonix,2282 CRL-CA37-4W-E14-CL/WW,3000K 300lm 4W D,E14,Candle,330.0,2.8,54.0,162.0,58,20.0,3300.0,80,259.0,58.0,0.3,,cea3eeeaaf8bfd7a536187f2358220d3-7,3000.0,300.0,4.0
Kreonix,7645 STD-C37-6W-E14-FR/WW-DIM,3000K 540lm 6W M D,E14,Candle,345.0,4.9,72.0,387.0,79,45.0,3128.0,84,218.0,2.0,3.9,,cea3eeeaaf8bfd7a536187f2358220d3-8,3000.0,540.0,6.0
Kreonix,"4026 CORN-6,5W-E27-36SMD/WW-DIM",3000K 580lm 6.5W D,E27,Corn,560.0,5.9,76.0,441.0,75,50.0,3163.0,78,285.0,2.0,3.5,,cea3eeeaaf8bfd7a536187f2358220d3-9,3000.0,580.0,5.0
Kreonix,"2015 CORN-6,5W-E27-36SMD/WW",3000K 580lm 6.5W,E27,Corn,450.0,5.9,87.0,507.0,86,55.0,3228.0,73,282.0,1.0,3.3,,cea3eeeaaf8bfd7a536187f2358220d3-10,3000.0,580.0,5.0
Kreonix,"2046 CORN-13,5W-E27-72SMD/CW",6500K 1220lm 13.5W,E27,Corn,810.0,12.9,78.0,954.0,74,85.0,7729.0,86,275.0,1.0,4.0,,cea3eeeaaf8bfd7a536187f2358220d3-11,6500.0,1220.0,5.0
Kreonix,5207 STD-A55-7W-E27-FR/WW,3000K 570lm 7W M,E27,Bulb,250.0,6.2,73.0,414.0,67,45.0,3050.0,84,172.0,14.0,3.9,,cea3eeeaaf8bfd7a536187f2358220d3-12,3000.0,570.0,7.0
Kreonix,5115 STD-A60-11W-E27-FR/WW,3000K 900lm 11W M,E27,Bulb,295.0,9.2,79.0,714.0,78,70.0,3014.0,73,213.0,1.0,3.0,,cea3eeeaaf8bfd7a536187f2358220d3-13,3000.0,900.0,11.0
Kreonix,7522 STD-A60-11W-E27-FR/WW-DIM,3000K 870lm 11W M D,E27,Bulb,470.0,9.2,71.0,622.0,68,65.0,2962.0,82,186.0,14.0,3.9,,cea3eeeaaf8bfd7a536187f2358220d3-14,3000.0,870.0,11.0
Kreonix,0035 STD-A70-14W-E27-FR/WW,3000K 1280lm 14W M,E27,Bulb,350.0,12.6,65.0,837.0,66,80.0,3015.0,82,186.0,1.0,3.9,,cea3eeeaaf8bfd7a536187f2358220d3-15,3000.0,1280.0,14.0
Vitoone,1511740,2700K 480lm 6W M,E27,G45,179.0,5.5,88.0,424.0,77,50.0,2943.0,82,166.0,1.0,4.3,,cea3eeeaaf8bfd7a536187f2358220d3-16,2700.0,480.0,6.0
Vitoone,1510590,2700K 500lm 8W M,E27,Bulb,159.0,6.2,97.0,485.0,78,55.0,2971.0,83,169.0,25.0,3.0,,cea3eeeaaf8bfd7a536187f2358220d3-17,2700.0,500.0,8.0
Camelion,LED5.5-С35-CL/845/E14,4500K 475lm 5.5W,E14,Candle,193.0,4.4,80.0,378.0,86,45.0,3981.0,83,212.0,1.0,3.8,,cea3eeeaaf8bfd7a536187f2358220d3-18,4500.0,475.0,5.0
Camelion,LED ULTRA LED6.5-G45/830/E27 BIG,3000K 560lm 6.5W M,E27,G45,205.0,5.6,81.0,455.0,81,50.0,3060.0,74,196.0,1.0,3.2,,cea3eeeaaf8bfd7a536187f2358220d3-19,3000.0,560.0,5.0
Эра,LED smd R63-8w-827-E27,2700K 750lm 8W M,E27,R63,246.0,6.6,66.0,494.0,75,70.0,3006.0,83,126.0,2.0,3.9,,cea3eeeaaf8bfd7a536187f2358220d3-20,2700.0,750.0,8.0
Эра,LED smd A60-8w-842-E27,4000K 700lm 8W M,E27,Bulb,116.0,7.4,86.0,599.0,81,60.0,4136.0,86,197.0,1.0,4.3,,cea3eeeaaf8bfd7a536187f2358220d3-21,4000.0,700.0,8.0
REV,REV-C37-5W-230V-2700K-E27,2700K 360lm 5W M,E27,Candle,111.0,4.3,72.0,260.0,60,30.0,2910.0,74,246.0,98.0,0.4,,cea3eeeaaf8bfd7a536187f2358220d3-22,2700.0,360.0,5.0
REV,REV-G45-5W-230V-2700K-E14,2700K 400lm 5W M,E14,G45,106.0,4.0,79.0,314.0,79,35.0,2716.0,73,202.0,62.0,0.5,,cea3eeeaaf8bfd7a536187f2358220d3-23,2700.0,400.0,5.0
REV,REV-A60-10W-230V-4000K-E27,4000K 800lm 10W M,E27,Bulb,187.0,7.9,85.0,678.0,86,70.0,4131.0,78,202.0,1.0,3.8,,cea3eeeaaf8bfd7a536187f2358220d3-24,4000.0,800.0,10.0
REV,REV-A60-7W-230V-2700K-E27,2700K 560lm 7W M,E27,Bulb,136.0,5.3,71.0,398.0,75,45.0,2756.0,74,201.0,66.0,0.4,,cea3eeeaaf8bfd7a536187f2358220d3-25,2700.0,560.0,7.0
Supra,SL-LED-ECO-CN-5W/3000/E14,3000K 400lm 5W M,E14,Candle,160.0,3.8,61.0,242.0,64,30.0,2956.0,73,145.0,90.0,0.4,,cea3eeeaaf8bfd7a536187f2358220d3-26,3000.0,400.0,5.0
Supra,SL-LED-PR-CN-6W/3000/E14,3000K 500lm 6W M,E14,Candle,188.0,4.9,64.0,322.0,66,40.0,2958.0,73,183.0,86.0,0.4,,cea3eeeaaf8bfd7a536187f2358220d3-27,3000.0,500.0,6.0
Supra,SL-LED-PR-G45-6W/3000/E14,3000K 500lm 6W M,E14,G45,188.0,5.3,86.0,432.0,82,50.0,3010.0,73,132.0,63.0,0.8,,cea3eeeaaf8bfd7a536187f2358220d3-28,3000.0,500.0,6.0
Supra,SL-LED-ECO-G45-5W/3000/E27,3000K 400lm 5W M,E27,G45,127.0,3.6,62.0,248.0,69,30.0,2950.0,74,128.0,90.0,0.4,,cea3eeeaaf8bfd7a536187f2358220d3-29,3000.0,400.0,5.0
Supra,SL-LED-A55-5.5W/2700/E27,2700K 450lm 5.5W M,E27,Bulb,179.0,3.6,65.0,292.0,81,35.0,2767.0,83,154.0,25.0,2.4,24.0,cea3eeeaaf8bfd7a536187f2358220d3-30,2700.0,450.0,5.0
Космос,LED5wGU10C30,3000K 370lm 5W M,GU10,Spot,121.0,3.5,61.0,226.0,65,30.0,2940.0,83,102.0,28.0,2.4,,cea3eeeaaf8bfd7a536187f2358220d3-31,3000.0,370.0,5.0
Космос,LED3wR39E1430,3000K 240lm 3W M,E14,R39,179.0,2.7,83.0,199.0,74,35.0,2987.0,83,117.0,47.0,1.7,,cea3eeeaaf8bfd7a536187f2358220d3-32,3000.0,240.0,3.0
Космос,LED5wCNE1430,3000K 340lm 5W M,E14,Candle,125.0,3.8,71.0,242.0,64,30.0,2927.0,82,173.0,31.0,2.4,,cea3eeeaaf8bfd7a536187f2358220d3-33,3000.0,340.0,5.0
Космос,LED7wGL45E2730,3000K 540lm 7W M,E27,G45,163.0,5.0,78.0,422.0,84,50.0,2991.0,82,173.0,1.0,4.0,,cea3eeeaaf8bfd7a536187f2358220d3-34,3000.0,540.0,7.0
Wolta,25YMR16-220-5GU5.3,3000K 400lm 5W M,GU5.3,Spot,179.0,4.8,82.0,327.0,68,40.0,2940.0,83,103.0,66.0,0.7,,cea3eeeaaf8bfd7a536187f2358220d3-35,3000.0,400.0,5.0
Wolta,Simple 25Y45GL5.5E14-S,3000K 500lm 5.5W M,E14,G45,205.0,5.2,81.0,407.0,78,45.0,3005.0,83,188.0,2.0,4.2,,cea3eeeaaf8bfd7a536187f2358220d3-36,3000.0,500.0,5.0
Wolta,Simple 25YMR16-220-3GU5.3-S,3000K 270lm 3W M,GU5.3,Spot,115.0,2.9,86.0,232.0,80,30.0,3001.0,78,103.0,25.0,2.8,,cea3eeeaaf8bfd7a536187f2358220d3-37,3000.0,270.0,3.0
Wolta,Simple 25YPAR16-230-5GU10-S,3000K 400lm 5W M,GU10,Spot,164.0,4.7,81.0,323.0,69,40.0,2966.0,83,103.0,69.0,0.7,,cea3eeeaaf8bfd7a536187f2358220d3-38,3000.0,400.0,5.0
Wolta,25YMR16-220-7GU5.3,3000K 600lm 7W M,GU5.3,Spot,225.0,6.5,75.0,452.0,70,50.0,3037.0,83,106.0,2.0,4.0,,cea3eeeaaf8bfd7a536187f2358220d3-39,3000.0,600.0,7.0
Wolta,30YPAR16-230-7GU10,3000K 530lm 7W M,GU10,Spot,215.0,5.5,83.0,439.0,80,50.0,3144.0,73,111.0,1.0,3.2,,cea3eeeaaf8bfd7a536187f2358220d3-40,3000.0,530.0,7.0
Wolta,25YCL6E14,3000K 500lm 6W,E14,Candle,235.0,5.3,85.0,423.0,80,50.0,2984.0,84,145.0,1.0,4.3,,cea3eeeaaf8bfd7a536187f2358220d3-41,3000.0,500.0,6.0
Wolta,25Y39R5E14,3000K 400lm 5W M,E14,R39,197.0,4.7,85.0,338.0,72,55.0,3035.0,83,112.0,1.0,4.3,,cea3eeeaaf8bfd7a536187f2358220d3-42,3000.0,400.0,5.0
Wolta,25Y50R7E14,3000K 650lm 7W M,E14,R50,225.0,6.7,79.0,513.0,77,80.0,3047.0,83,115.0,0.0,4.0,,cea3eeeaaf8bfd7a536187f2358220d3-43,3000.0,650.0,7.0
Lexman,961149,3000K 350lm 5.5W M,GU10,Spot,208.0,4.8,92.0,322.0,67,40.0,2990.0,83,99.0,29.0,2.9,,cea3eeeaaf8bfd7a536187f2358220d3-44,3000.0,350.0,5.0
Lexman,940363,3000K 500lm 7W M,GU10,Spot,278.0,6.5,102.0,511.0,79,55.0,2996.0,83,102.0,1.0,4.5,,cea3eeeaaf8bfd7a536187f2358220d3-45,3000.0,500.0,7.0
Lexman,961153,3000K 350lm 4W M,E14,Candle,102.0,3.7,87.0,303.0,82,35.0,3016.0,83,173.0,32.0,2.8,,cea3eeeaaf8bfd7a536187f2358220d3-46,3000.0,350.0,4.0
Lexman,940091,3000K 470lm 5W,E14,Candle,224.0,4.7,80.0,377.0,80,45.0,3039.0,83,173.0,1.0,4.2,,cea3eeeaaf8bfd7a536187f2358220d3-47,3000.0,470.0,5.0
Lexman,939832,3000K 470lm 5W M,E14,Candle,276.0,4.6,84.0,396.0,86,45.0,3077.0,84,239.0,1.0,4.3,,cea3eeeaaf8bfd7a536187f2358220d3-48,3000.0,470.0,5.0
Lexman,940135,3000K 250lm 3.5W M,E14,R39,246.0,3.7,115.0,287.0,78,45.0,2917.0,83,35.0,1.0,4.5,,cea3eeeaaf8bfd7a536187f2358220d3-49,3000.0,250.0,5.0
Lexman,939836,3000K 470lm 5W M,E14,G45,276.0,4.7,85.0,401.0,85,45.0,3056.0,83,149.0,1.0,4.3,,79390a22b943d834e7ffd1756f1eb081-0,3000.0,470.0,5.0
Lexman,940361,3000K 550lm 7W M,E27,Bulb,287.0,7.8,106.0,584.0,75,60.0,3043.0,82,189.0,1.0,4.5,,79390a22b943d834e7ffd1756f1eb081-1,3000.0,550.0,7.0
Lexman,961156,3000K 550lm 7W M,E27,Bulb,185.0,5.6,75.0,412.0,74,45.0,2939.0,83,160.0,30.0,2.4,,79390a22b943d834e7ffd1756f1eb081-2,3000.0,550.0,7.0
Lexman,940359,3000K 806lm 10W M,E27,Bulb,398.0,9.1,83.0,672.0,74,70.0,3054.0,83,275.0,1.0,4.3,,79390a22b943d834e7ffd1756f1eb081-3,3000.0,806.0,10.0
Osram,LED STAR PAR16 35 35 4w /827,2700K 230lm 4W M,GU10,Spot,179.0,3.7,99.0,228.0,62,30.0,2793.0,84,34.0,8.0,4.5,,79390a22b943d834e7ffd1756f1eb081-4,2700.0,230.0,4.0
Osram,LED STAR CLASSIC P 40 CS 6w /827,2700K 470lm 6W,E14,G45,475.0,5.6,91.0,427.0,76,50.0,2718.0,83,188.0,1.0,4.4,,79390a22b943d834e7ffd1756f1eb081-5,2700.0,470.0,6.0
Osram,LED STAR CLASSIC A 60 FR 10w /827,2700K 806lm 10W M,E27,Bulb,515.0,9.3,105.0,843.0,91,80.0,2742.0,83,142.0,1.0,4.5,,79390a22b943d834e7ffd1756f1eb081-6,2700.0,806.0,10.0
Bellight,LED E27 4Вт = 35 Вт,4000K 320lm 4W M,E27,Bulb,98.0,3.6,58.0,187.0,52,25.0,4287.0,87,189.0,102.0,0.4,,79390a22b943d834e7ffd1756f1eb081-7,4000.0,320.0,4.0
Volpe,LED-C37-6W/WW/E14/FR/DIM/O,3000K 450lm 6W M D,E14,Candle,321.0,5.0,81.0,363.0,73,40.0,3018.0,85,171.0,1.0,4.2,,79390a22b943d834e7ffd1756f1eb081-8,3000.0,450.0,6.0
Uniel,LED-CW37-6W/WW/E14/FR/DIM ALP01WH,3000K 560lm 6W M D,E14,Candle,340.0,5.7,75.0,418.0,73,45.0,3003.0,84,225.0,1.0,3.9,,79390a22b943d834e7ffd1756f1eb081-9,3000.0,560.0,6.0
Uniel,LED-C35-6W/WW/E14/CL PLS02WH,3000K 500lm 6W F,E14,Candle,220.0,3.9,95.0,476.0,122,55.0,2962.0,84,283.0,1.0,4.5,,79390a22b943d834e7ffd1756f1eb081-10,3000.0,500.0,6.0
Uniel,LED-G45-6W/WW/E27/FR PLS02WH,3000K 500lm 6W M F,E27,G45,233.0,3.9,80.0,401.0,103,45.0,2951.0,83,270.0,1.0,4.2,,79390a22b943d834e7ffd1756f1eb081-11,3000.0,500.0,6.0
Uniel,LED-A60-8W/WW/E27/CL PLS02WH,3000K 800lm 8W F,E27,Bulb,337.0,5.6,72.0,579.0,103,60.0,2973.0,83,288.0,0.0,3.9,,79390a22b943d834e7ffd1756f1eb081-12,3000.0,800.0,8.0
Экономка,Eco_LED10WA60E2745,4000K 850lm 10W M,E27,Bulb,139.0,7.9,83.0,709.0,90,70.0,4111.0,84,191.0,0.0,4.3,12.0,79390a22b943d834e7ffd1756f1eb081-13,4000.0,850.0,10.0
noname,Vintage Retro Edison Filament ST64 Bulb,2800K 900lm 16W F,E27,Bulb,391.0,5.3,58.0,523.0,99,55.0,2801.0,85,277.0,8.0,3.8,,79390a22b943d834e7ffd1756f1eb081-14,2800.0,900.0,16.0
noname,Edison Filament bulb,3000K 200lm 2W F,E27,G45,141.0,1.5,67.0,134.0,89,20.0,2868.0,83,270.0,165.0,0.4,,79390a22b943d834e7ffd1756f1eb081-15,3000.0,200.0,2.0
